'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'56","'89.84474182"
"'1","'LINE","'71","'95.09785461"
"'1","'LINE","'72","'94.57927704"
"'1","'LINE","'73","'93.71113586"
"'1","'LINE","'74","'88.59215546"
"'1","'LINE","'82","'85.96928406"
"'1","'LINE","'X4","'33.76773834"
"'1","'LINE","'85","'88.47158051"
"'1","'LINE","'6","'98.61846924"
"'1","'LINE","'Cs","'97.69950104"
"'1","'LINE","'Ba","'93.19276428"
"'1","'LINE","'Lu","'98.73066711"
"'1","'LINE","'Hf","'96.74087524"
"'1","'LINE","'Ta","'88.67286682"
"'1","'LINE","'W","'92.24669647"
"'1","'LINE","'Re","'99.20420074"
"'1","'LINE","'Os","'98.08354187"
"'1","'LINE","'Ir","'90.26785278"
"'1","'LINE","'Pt","'97.40354156"
"'1","'LINE","'Au","'97.49840546"
"'1","'LINE","'Hg","'99.24485779"
"'1","'LINE","'TI","'93.35758209"
"'1","'LINE","'Pb","'92.83143616"
"'1","'LINE","'Bi","'98.92677307"
"'1","'LINE","'Po","'98.93814087"
"'1","'LINE","'At","'98.82812500"
"'1","'LINE","'Rn","'99.07146454"
"'1","'LINE","'132.91","'98.04907227"
"'1","'LINE","'137.33","'85.89146423"
"'1","'LINE","'74,967","'43.13356781"
"'1","'LINE","'178.49","'70.87631989"
"'1","'LINE","'180.95","'86.30560303"
"'1","'LINE","'183.85","'80.15804291"
"'1","'LINE","'186.21","'83.65802002"
"'1","'LINE","'190.20","'75.59809875"
"'1","'LINE","'192.22","'92.34953308"
"'1","'LINE","'195.09","'88.52200317"
"'1","'LINE","'196.97","'90.00159454"
"'1","'LINE","'204.37","'85.18754578"
"'1","'LINE","'207.19","'94.11412048"
"'1","'LINE","'Agriculture","'99.89257813"
"'1","'LINE","'200.59","'89.26598358"
"'1","'LINE","'208.98","'79.15686798"
"'1","'LINE","'(209)","'97.99645233"
"'1","'LINE","'(210)","'91.30022430"
"'1","'LINE","'(222)","'98.50585938"
"'1","'LINE","'87","'86.98331451"
"'1","'LINE","'103","'78.46101379"
"'1","'LINE","'106","'90.30791473"
"'1","'LINE","'110","'88.34741974"
"'1","'LINE","'III","'64.57379913"
"'1","'LINE","'112","'92.58629608"
"'1","'LINE","'113","'85.38385010"
"'1","'LINE","'114","'87.11126709"
"'1","'LINE","'116","'92.84917450"
"'1","'LINE","'117","'95.66506195"
"'1","'LINE","'118","'89.88619995"
"'1","'LINE","'7","'99.49138641"
"'1","'LINE","'Fr","'97.89241791"
"'1","'LINE","'Ra","'99.14720154"
"'1","'LINE","'Lr","'98.77610779"
"'1","'LINE","'Rf","'98.49469757"
"'1","'LINE","'Db","'98.35778046"
"'1","'LINE","'Sg","'86.26145935"
"'1","'LINE","'Bh","'95.69934082"
"'1","'LINE","'Hs","'89.44575500"
"'1","'LINE","'Mt","'97.59466553"
"'1","'LINE","'Ds","'90.81294250"
"'1","'LINE","'Rg","'98.26749420"
"'1","'LINE","'Cn","'95.04922485"
"'1","'LINE","'Nh","'98.67765045"
"'1","'LINE","'FI","'76.12663269"
"'1","'LINE","'Mc","'89.53463745"
"'1","'LINE","'Lv","'76.53838348"
"'1","'LINE","'Ts","'98.85582733"
"'1","'LINE","'Og","'98.68522644"
"'1","'LINE","'(223)","'98.03631592"
"'1","'LINE","'(226)","'93.82573700"
"'1","'LINE","'(262)","'96.96289063"
"'1","'LINE","'(261)","'98.73944092"
"'1","'LINE","'(262)","'96.43474579"
"'1","'LINE","'256","'87.86302185"
"'1","'LINE","'(281)","'94.42223358"
"'1","'LINE","'(272)","'88.08115387"
"'1","'LINE","'(285)","'97.03125000"
"'1","'LINE","'Unknown","'93.68083954"
"'1","'LINE","'[289]","'96.79289246"
"'1","'LINE","'Unknown","'96.56169891"
"'1","'LINE","'[298]","'97.75908661"
"'1","'LINE","'Unknown","'97.15660858"
"'1","'LINE","'Unknown","'96.71875000"
"'1","'LINE","'Inner_Transition Metal","'69.68212128"
"'1","'LINE","'58","'71.62229156"
"'1","'LINE","'60","'85.97785950"
"'1","'LINE","'61","'88.35429382"
"'1","'LINE","'62","'89.43528748"
"'1","'LINE","'63","'87.02816010"
"'1","'LINE","'64","'86.01712036"
"'1","'LINE","'65","'86.05239105"
"'1","'LINE","'68","'84.13514709"
"'1","'LINE","'69","'86.83115387"
"'1","'LINE","'Lanthanides","'87.43283844"
"'1","'LINE","'La","'94.49956512"
"'1","'LINE","'Ce","'95.28540039"
