'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'CHEMISTRY","'99.93083954"
"'1","'LINE","'CHEMISTRY","'99.92107391"
"'1","'LINE","'STUDENT TEXTBOOK","'93.92140198"
"'1","'LINE","'STUDENT TEXTBOOK","'95.29655457"
"'1","'LINE","'GRADE 11","'99.32048798"
"'1","'LINE","'GRADE 11","'98.23730469"
"'1","'LINE","'-","'77.73975372"
"'1","'LINE","'L01","'51.64082718"
"'1","'LINE","'2 4.003","'74.18785858"
"'1","'LINE","'H","'91.55691528"
"'1","'LINE","'He","'65.68538666"
"'1","'LINE","'Hulregen","'9.63408756"
"'1","'LINE","'3","'93.74462128"
"'1","'LINE","'6.94","'78.67526245"
"'1","'LINE","'4 9.01","'87.19527435"
"'1","'LINE","'5 1081","'78.80435944"
"'1","'LINE","'6 12.01","'77.52201843"
"'1","'LINE","'7 14.01","'83.69026184"
"'1","'LINE","'8 15.999","'76.92562103"
"'1","'LINE","'9 18,998","'78.04019928"
"'1","'LINE","'10 20.18","'95.07971954"
"'1","'LINE","'Li","'99.30105591"
"'1","'LINE","'Be","'99.60778046"
"'1","'LINE","'B","'62.70826340"
"'1","'LINE","'C","'59.97986603"
"'1","'LINE","'N","'99.44993591"
"'1","'LINE","'o","'39.32557297"
"'1","'LINE","'F","'99.16673279"
"'1","'LINE","'Ne","'99.72337341"
"'1","'LINE","'Now","'22.02477264"
"'1","'LINE","'11 22.99","'80.83117676"
"'1","'LINE","'12 24.31","'96.92790985"
"'1","'LINE","'13 26.98","'90.08589935"
"'1","'LINE","'14 28.09","'70.97825623"
"'1","'LINE","'15 30.97","'87.53248596"
"'1","'LINE","'16 32.06","'89.85511017"
"'1","'LINE","'17 35.45","'78.18498230"
"'1","'LINE","'18 39.95","'90.32665253"
"'1","'LINE","'Na","'98.81796265"
"'1","'LINE","'Mg","'99.46208954"
"'1","'LINE","'Al","'60.53312302"
"'1","'LINE","'Si","'99.49238586"
"'1","'LINE","'P","'96.73628998"
"'1","'LINE","'S","'94.63189697"
"'1","'LINE","'CI","'87.11953735"
"'1","'LINE","'Ar","'99.19782257"
"'1","'LINE","'19 39.10","'94.12139130"
"'1","'LINE","'20 40.08","'95.77776337"
"'1","'LINE","'21 44.96","'94.72337341"
"'1","'LINE","'22 47.90","'58.43750381"
"'1","'LINE","'23 50.94","'96.42050171"
"'1","'LINE","'24 51 996 1996","'36.87549973"
"'1","'LINE","'25 54.94","'84.39612579"
"'1","'LINE","'26 55.85","'94.80717468"
"'1","'LINE","'27 58.93","'90.33123016"
"'1","'LINE","'28","'98.27965546"
"'1","'LINE","'29 63.55","'94.86517334"
"'1","'LINE","'30 65.37","'51.77215958"
"'1","'LINE","'31 69.72","'91.07885742"
"'1","'LINE","'32 72.59","'89.98913574"
"'1","'LINE","'33 74.92","'83.19814301"
"'1","'LINE","'34 78.96","'92.80661774"
"'1","'LINE","'35 79.90","'89.70085144"
"'1","'LINE","'36 83.80","'91.17655945"
"'1","'LINE","'K","'87.91912079"
"'1","'LINE","'Ca","'98.77809906"
"'1","'LINE","'Sc","'68.71333313"
"'1","'LINE","'Ti","'99.68431091"
"'1","'LINE","'V","'96.28746796"
"'1","'LINE","'Cr","'99.77220154"
"'1","'LINE","'Mn","'99.25801086"
"'1","'LINE","'Fe","'99.75585938"
"'1","'LINE","'Co","'97.89062500"
"'1","'LINE","'Ni","'99.52248383"
"'1","'LINE","'Cu","'99.04655457"
"'1","'LINE","'Zn","'99.71360779"
"'1","'LINE","'Ga","'99.81285858"
"'1","'LINE","'Ge","'99.84375000"
"'1","'LINE","'As","'99.80468750"
"'1","'LINE","'Se","'99.93164063"
"'1","'LINE","'Br","'99.81285858"
"'1","'LINE","'Kr","'99.60379791"
